MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
DXV,12/21/2009 12:00:00 AM,10,10.1,10,10.1,20720,10.1,9.3,9.7,0.4,4.12,0,0,0,null,null,null,null,null,null,0
DXV,12/18/2009 12:00:00 AM,9.3,9.7,9.3,9.7,20810,9.7,8.9,9.3,0.4,4.3,0,0,0,null,null,null,null,null,null,0
DXV,12/17/2009 12:00:00 AM,9.5,9.5,8.9,9.3,48070,9.7,8.9,9.3,0,0,0,1000,0,null,null,null,null,null,null,0
DXV,12/16/2009 12:00:00 AM,9.7,9.7,9.3,9.3,25990,10.1,9.3,9.7,-0.4,-4.12,0,1000,0,null,null,null,null,null,null,0
DXV,12/15/2009 12:00:00 AM,9.6,10,9.6,9.7,21990,10.5,9.5,10,-0.3,-3,0,1050,0,9.62,null,null,null,null,null,0
DXV,12/14/2009 12:00:00 AM,9.5,10,9.5,10,26140,10,9.2,9.6,0.4,4.17,0,0,0,9.6,null,null,null,null,null,0
DXV,12/11/2009 12:00:00 AM,10,10,9.6,9.6,31350,10.5,9.5,10,-0.4,-4,0,0,0,9.58,null,null,null,null,null,0
DXV,12/10/2009 12:00:00 AM,10,10.5,10,10,28740,10.5,9.5,10,0,0,0,0,0,9.719999,null,null,null,null,null,0
DXV,12/9/2009 12:00:00 AM,10.1,10.5,10,10,50280,11,10,10.5,-0.5,-4.76,0,0,0,9.86,null,null,null,null,null,0
DXV,12/8/2009 12:00:00 AM,10.8,11.1,10.5,10.5,49850,11.5,10.5,11,-0.5,-4.55,0,0,0,10.02,9.82,null,null,null,null,0
DXV,12/7/2009 12:00:00 AM,11,11.1,0,11,22750,11.5,10.5,11,0,0,0,0,0,10.22,9.91,null,null,null,null,0
DXV,12/4/2009 12:00:00 AM,11.2,11.3,10.8,11,28040,11.5,10.5,11,0,0,0,0,0,10.5,10.04,null,null,null,null,0
DXV,12/3/2009 12:00:00 AM,11.2,11.4,11,11,66830,12,11,11.5,-0.5,-4.35,0,0,0,10.7,10.21,null,null,null,null,0
DXV,12/2/2009 12:00:00 AM,11.5,12.4,11.4,11.5,40580,12.6,11.4,12,-0.5,-4.17,0,0,0,11,10.43,null,null,null,null,0
DXV,12/1/2009 12:00:00 AM,12.5,12.5,12,12,30080,12.6,11.4,12,0,0,0,0,0,11.3,10.66,null,null,null,null,0
DXV,11/30/2009 12:00:00 AM,12.2,12.2,12,12,42230,12.6,11.4,12,0,0,0,0,0,11.5,10.86,null,null,null,null,0
DXV,11/27/2009 12:00:00 AM,11,12,11,12,132370,12,11,11.5,0.5,4.35,0,50,25840,11.7,11.1,null,null,null,null,0
DXV,11/26/2009 12:00:00 AM,11.5,11.5,11.5,11.5,22950,12.7,11.5,12.1,-0.6,-4.96,0,50,0,11.8,11.25,null,null,null,null,0
DXV,11/25/2009 12:00:00 AM,12.5,12.5,12.1,12.1,48610,13.3,12.1,12.7,-0.6,-4.72,0,0,0,11.92,11.46,null,null,null,null,0
DXV,11/24/2009 12:00:00 AM,12.6,12.9,12.6,12.7,42260,13.4,12.2,12.8,-0.1,-0.78,0,0,0,12.06,11.68,10.75,null,null,null,Infinity
DXV,11/23/2009 12:00:00 AM,13.1,13.1,12.5,12.8,49420,13.6,12.4,13,-0.2,-1.54,0,0,0,12.22,11.86,10.885,null,null,null,1.37101
DXV,11/20/2009 12:00:00 AM,12.7,13,12.7,13,107620,13,11.8,12.4,0.6,4.84,0,0,0,12.42,12.06,11.05,null,null,null,1.399961
DXV,11/19/2009 12:00:00 AM,12.8,12.9,12.4,12.4,105300,13,11.8,12.4,0,0,0,0,0,12.6,12.2,11.205,null,null,null,1.114326
DXV,11/18/2009 12:00:00 AM,12.6,13,12.4,12.4,35230,13.2,12,12.6,-0.2,-1.59,0,0,0,12.66,12.29,11.36,null,null,null,1.065108
DXV,11/17/2009 12:00:00 AM,0,12.7,12.5,12.6,28890,13.3,12.1,12.7,-0.1,-0.79,0,0,0,12.64,12.35,11.505,null,null,null,0.9952803
DXV,11/16/2009 12:00:00 AM,12.7,13.2,12.7,12.7,23420,13.6,12.4,13,-0.3,-2.31,0,0,0,12.62,12.42,11.64,null,null,null,1.139919
DXV,11/13/2009 12:00:00 AM,12.8,13,12.8,13,15280,13.8,12.6,13.2,-0.2,-1.52,0,0,0,12.62,12.52,11.81,null,null,null,1.128925
DXV,11/12/2009 12:00:00 AM,12.7,13.2,12.7,13.2,46880,13.8,12.6,12.7,0.5,3.94,0,0,0,12.78,12.69,11.97,null,null,null,1.13796
DXV,11/11/2009 12:00:00 AM,12.3,13,12.3,12.7,30040,13.1,11.9,12.5,0.2,1.6,0,70,0,12.84,12.75,12.105,null,null,null,0.7453162
DXV,11/10/2009 12:00:00 AM,13.2,13.2,12.4,12.5,61060,13.3,12.1,12.7,-0.2,-1.57,0,0,0,12.82,12.73,12.205,null,null,null,0.7072698
DXV,11/9/2009 12:00:00 AM,13,13.2,12.7,12.7,85250,13.9,12.7,13.3,-0.6,-4.51,0,0,0,12.82,12.72,12.29,null,null,null,0.8315135
DXV,11/6/2009 12:00:00 AM,14.3,14.3,13.3,13.3,57960,14.5,13.3,13.9,-0.6,-4.32,0,0,0,12.88,12.75,12.405,null,null,null,1.414982
DXV,11/5/2009 12:00:00 AM,13.6,13.9,13.5,13.9,45600,13.9,12.7,13.3,0.6,4.51,0,0,0,13.02,12.9,12.55,null,null,null,1.542057
DXV,11/4/2009 12:00:00 AM,12.9,13.5,12.6,13.3,89380,13.5,12.3,12.9,0.4,3.1,0,0,0,13.14,12.99,12.64,null,null,null,0.6919057
DXV,11/3/2009 12:00:00 AM,13.8,13.8,12.9,12.9,99420,14.1,12.9,13.5,-0.6,-4.44,0,0,0,13.22,13.02,12.685,null,null,null,0.7749938
DXV,11/2/2009 12:00:00 AM,13.5,14,13.3,13.5,64960,14.5,13.3,13.9,-0.4,-2.88,0,1500,0,13.38,13.1,12.76,null,null,null,1.474784
DXV,10/30/2009 12:00:00 AM,13.9,13.9,13.4,13.9,125310,13.9,12.7,13.3,0.6,4.51,0,0,0,13.5,13.19,12.855,null,null,null,1.828226
DXV,10/29/2009 12:00:00 AM,13.3,13.6,13.3,13.3,132720,14.7,13.3,14,-0.7,-5,0,0,0,13.38,13.2,12.945,null,null,null,1.155008
DXV,10/28/2009 12:00:00 AM,14,14.6,13.9,14,110120,15.3,13.9,14.6,-0.6,-4.11,0,0,0,13.52,13.33,13.04,null,null,null,3.362238
DXV,10/27/2009 12:00:00 AM,14.6,14.7,14.6,14.6,76880,16,14.6,15.3,-0.7,-4.58,0,0,0,13.86,13.54,13.135,null,True,True,5.816016
DXV,10/26/2009 12:00:00 AM,16,16.2,15.3,15.3,124520,16.9,15.3,16.1,-0.8,-4.97,0,0,0,14.22,13.8,13.26,null,null,null,9.263463
DXV,10/23/2009 12:00:00 AM,16.1,16.1,15.4,16.1,573340,16.1,14.7,15.4,0.7,4.55,0,1250,7000,14.66,14.08,13.415,null,null,null,9.649278
DXV,10/22/2009 12:00:00 AM,15.9,15.9,14.8,15.4,679410,15.9,14.5,15.2,0.2,1.32,0,0,0,15.08,14.23,13.565,null,null,null,7.070778
DXV,10/21/2009 12:00:00 AM,15.2,15.2,15.2,15.2,135450,15.2,13.8,14.5,0.7,4.83,0,0,0,15.32,14.42,13.705,null,null,null,5.855338
DXV,10/20/2009 12:00:00 AM,14.5,14.5,14.5,14.5,63210,14.5,13.3,13.9,0.6,4.32,0,0,0,15.3,14.58,13.8,null,null,null,2.765272
DXV,10/19/2009 12:00:00 AM,13.2,13.9,13.2,13.9,331860,13.9,12.7,13.3,0.6,4.51,0,7000,0,15.02,14.62,13.86,null,null,null,-0.6583061
DXV,10/16/2009 12:00:00 AM,13.3,13.4,13,13.3,120360,13.9,12.7,13.3,0,0,0,0,0,14.46,14.56,13.875,null,null,null,-2.528436
DXV,10/15/2009 12:00:00 AM,13.5,13.8,13.2,13.3,142850,14,12.8,13.4,-0.1,-0.75,0,0,0,14.04,14.56,13.88,null,null,null,-1.914065
DXV,10/14/2009 12:00:00 AM,12.9,13.4,12.9,13.4,122150,13.4,12.2,12.8,0.6,4.69,0,0,500,13.68,14.5,13.915,null,null,null,-2.971635
DXV,10/13/2009 12:00:00 AM,13,13.1,12.8,12.8,57780,14,12.8,13.4,-0.6,-4.48,0,0,0,13.34,14.32,13.93,12.418,null,null,-4.754871
DXV,10/12/2009 12:00:00 AM,13.4,13.4,13.2,13.4,160670,13.4,12.2,12.8,0.6,4.69,0,0,0,13.24,14.13,13.965,12.484,null,null,-3.003648
DXV,10/9/2009 12:00:00 AM,12.5,12.8,12.5,12.8,94540,12.8,11.6,12.2,0.6,4.92,0,0,0,13.14,13.8,13.94,12.546,null,null,-6.434992
DXV,10/8/2009 12:00:00 AM,12.5,12.8,12.2,12.2,44220,13.1,11.9,12.5,-0.3,-2.4,0,0,0,12.92,13.48,13.855,12.604,False,null,-8.490224
DXV,10/7/2009 12:00:00 AM,12.4,12.9,12.4,12.5,50300,12.9,11.7,12.3,0.2,1.63,0,0,0,12.74,13.21,13.815,12.668,null,null,-7.887771
DXV,10/6/2009 12:00:00 AM,12.4,12.4,12.1,12.3,60670,13,11.8,12.4,-0.1,-0.81,0,0,0,12.64,12.99,13.785,12.72,null,null,-10.66081
DXV,10/5/2009 12:00:00 AM,12.5,12.5,12.3,12.4,44080,13,11.8,12.4,0,0,0,0,0,12.44,12.84,13.73,12.768,null,null,-10.53796
DXV,10/2/2009 12:00:00 AM,12.4,12.6,12.3,12.4,66100,13.5,12.3,12.9,-0.5,-3.88,0,0,0,12.36,12.75,13.655,12.824,null,null,-11.22885
DXV,10/1/2009 12:00:00 AM,13.4,13.4,12.9,12.9,57900,14,12.8,13.4,-0.5,-3.73,0,0,0,12.5,12.71,13.635,12.882,null,null,-6.020321
DXV,9/30/2009 12:00:00 AM,13,13.4,13,13.4,170120,13.4,12.2,12.8,0.6,4.69,0,0,0,12.68,12.71,13.605,12.95,null,null,-4.159879
DXV,9/29/2009 12:00:00 AM,12.7,13,12.6,12.8,72270,13.3,12.1,12.7,0.1,0.79,0,0,5000,12.78,12.71,13.515,12.996,null,null,-9.909236
DXV,9/28/2009 12:00:00 AM,13.1,13.1,12.7,12.7,92480,13.7,12.5,13.1,-0.4,-3.05,0,0,13000,12.84,12.64,13.385,13.03,null,null,-10.56316
DXV,9/25/2009 12:00:00 AM,12.8,13.2,12.8,13.1,24210,13.6,12.4,13,0.1,0.77,0,0,0,12.98,12.67,13.235,13.072,null,null,-8.086792
DXV,9/24/2009 12:00:00 AM,13,13.1,12.6,13,67750,13.8,12.6,13.2,-0.2,-1.52,0,0,0,13,12.75,13.115,13.112,null,null,-15.30828
DXV,9/23/2009 12:00:00 AM,13.8,13.8,13.2,13.2,135820,13.8,12.6,13.2,0,0,0,0,1000,12.96,12.82,13.015,13.146,null,null,47.0638
DXV,9/22/2009 12:00:00 AM,13.4,13.8,13.2,13.2,160720,14.4,13.2,13.8,-0.6,-4.35,0,0,2000,13.04,12.91,12.95,13.17,null,null,-148.9956
DXV,9/21/2009 12:00:00 AM,13.7,13.8,13.6,13.8,191040,13.8,12.6,13.2,0.6,4.55,0,18000,0,13.26,13.05,12.945,13.206,True,null,-166.11
DXV,9/18/2009 12:00:00 AM,13.2,13.5,13.1,13.2,103720,14.2,13,13.6,-0.4,-2.94,0,2000,0,13.28,13.13,12.94,13.23,null,null,108.0207
DXV,9/17/2009 12:00:00 AM,13.7,13.8,13.3,13.6,87740,14.2,13,13.6,0,0,0,0,0,13.4,13.2,12.955,13.272,null,null,59.74562
DXV,9/16/2009 12:00:00 AM,14.1,14.1,13.6,13.6,340190,14.1,12.9,13.5,0.1,0.74,0,0,500,13.48,13.22,12.965,13.302,null,null,43.64844
DXV,9/15/2009 12:00:00 AM,13.5,13.5,13.4,13.5,152620,13.5,12.3,12.9,0.6,4.65,0,0,0,13.54,13.29,13,13.318,null,null,15.77358
DXV,9/14/2009 12:00:00 AM,12.8,13,12.7,12.9,80390,13.2,12,12.6,0.3,2.38,0,0,0,13.36,13.31,12.975,13.32,null,null,-4.046541
DXV,9/11/2009 12:00:00 AM,12.9,12.9,12.6,12.6,89620,13.2,12,12.6,0,0,0,0,0,13.24,13.26,12.965,13.312,null,null,-6.946395
DXV,9/10/2009 12:00:00 AM,12.6,12.9,12.3,12.6,92110,13.2,12,12.6,0,0,0,0,4500,13.04,13.22,12.985,13.316,null,null,-7.955831
DXV,9/9/2009 12:00:00 AM,12.6,13,12.6,12.6,116810,13.5,12.3,12.9,-0.3,-2.33,0,0,100,12.84,13.16,12.99,13.32,null,null,-4.810087
DXV,9/8/2009 12:00:00 AM,12.9,13.1,12.6,12.9,120430,13.5,12.3,12.9,0,0,0,0,0,12.72,13.13,13.02,13.326,null,null,-2.384488
DXV,9/7/2009 12:00:00 AM,12.9,13,12.9,12.9,105250,14.1,12.9,13.5,-0.6,-4.44,0,0,1000,12.72,13.04,13.045,13.33,null,null,-1.587252
DXV,9/4/2009 12:00:00 AM,13.5,14.4,13.5,13.5,241890,14.9,13.5,14.2,-0.7,-4.93,0,0,0,12.9,13.07,13.1,13.34,null,null,8.37961
DXV,9/3/2009 12:00:00 AM,14.2,14.2,13,14.2,654830,14.2,13,13.6,0.6,4.41,0,5100,0,13.22,13.13,13.165,13.36,null,null,6.476599
DXV,9/2/2009 12:00:00 AM,0,0,0,13.6,0,13.6,12.4,13.6,0,0,0,0,0,13.42,13.13,13.175,13.378,null,null,-78.94508
DXV,9/1/2009 12:00:00 AM,13.6,13.6,13.6,13.6,150340,13.6,12.4,13,0.6,4.62,0,0,0,13.56,13.14,13.215,13.4,null,null,17.98967
DXV,8/31/2009 12:00:00 AM,13,13,13,13,92170,13,11.8,12.4,0.6,4.84,0,0,0,13.58,13.15,13.23,13.406,null,null,3.560922
DXV,8/28/2009 12:00:00 AM,12.4,12.4,12.4,12.4,174510,12.4,11.4,11.9,0.5,4.2,0,3000,0,13.36,13.13,13.195,13.388,null,null,-6.16494
DXV,8/27/2009 12:00:00 AM,11.8,11.9,11.8,11.9,217850,11.9,10.9,11.4,0.5,4.39,0,0,0,12.9,13.06,13.14,13.348,null,null,-14.25745
DXV,8/26/2009 12:00:00 AM,10.9,11.4,10.9,11.4,105160,11.4,10.4,10.9,0.5,4.59,0,0,0,12.46,12.94,13.05,13.31,null,null,-25.56811
DXV,8/25/2009 12:00:00 AM,11.1,11.3,10.9,10.9,56500,11.8,10.8,11.3,-0.4,-3.54,0,1000,0,11.92,12.74,12.935,13.27,null,null,-35.7679
DXV,8/24/2009 12:00:00 AM,11,11.3,10.9,11.3,57630,11.6,10.6,11.1,0.2,1.8,0,0,0,11.58,12.58,12.81,13.226,null,null,-45.69325
DXV,8/21/2009 12:00:00 AM,11.2,11.5,11,11.1,97010,11.7,10.7,11.2,-0.1,-0.89,0,300,0,11.32,12.34,12.705,13.17,null,null,-87.38412
DXV,8/20/2009 12:00:00 AM,11.3,11.4,11,11.2,67960,11.5,10.5,11,0.2,1.82,0,0,0,11.18,12.04,12.585,13.128,null,null,-449.7068
DXV,8/19/2009 12:00:00 AM,10.9,11.2,10.9,11,64810,11.4,10.4,10.9,0.1,0.92,0,0,0,11.1,11.78,12.455,13.068,null,null,110.4958
DXV,8/18/2009 12:00:00 AM,10.6,10.9,10.6,10.9,32220,11.4,10.4,10.9,0,0,0,0,500,11.1,11.51,12.325,12.994,null,null,50.04214
DXV,8/17/2009 12:00:00 AM,11,11.2,10.9,10.9,46780,11.8,10.8,11.3,-0.4,-3.54,0,0,0,11.02,11.3,12.225,12.906,null,null,23.92884
DXV,8/14/2009 12:00:00 AM,11.4,11.4,11.2,11.3,58760,11.9,10.9,11.4,-0.1,-0.88,0,0,0,11.06,11.19,12.16,12.81,null,null,11.38043
DXV,8/13/2009 12:00:00 AM,12,12,11.4,11.4,168390,12.4,11.4,11.9,-0.5,-4.2,0,0,0,11.1,11.14,12.1,12.73,null,null,2.442491
DXV,8/12/2009 12:00:00 AM,12.1,12.1,11.7,11.9,192830,12.1,11.1,11.6,0.3,2.59,0,0,0,11.28,11.19,12.065,12.664,null,null,-6.028903
DXV,8/11/2009 12:00:00 AM,11.6,11.6,11.3,11.6,213370,11.6,10.6,11.1,0.5,4.5,0,0,0,11.42,11.26,12,12.606,null,null,3.095336
DXV,8/10/2009 12:00:00 AM,10.9,11.1,10.8,11.1,112060,11.1,10.1,10.6,0.5,4.72,0,0,0,11.46,11.24,11.91,12.55,null,null,15.11751
DXV,8/7/2009 12:00:00 AM,10.8,10.8,10.6,10.6,18500,11.1,10.1,10.6,0,0,0,0,0,11.32,11.19,11.765,12.496,null,null,20.02949
DXV,8/6/2009 12:00:00 AM,10.6,10.9,10.6,10.6,33280,11.2,10.2,10.7,-0.1,-0.93,0,0,0,11.16,11.13,11.585,12.442,null,null,11.88958
DXV,8/5/2009 12:00:00 AM,10.5,10.7,10.5,10.7,32940,11.3,10.3,10.8,-0.1,-0.93,0,0,0,10.92,11.1,11.44,12.388,null,null,8.559951
DXV,8/4/2009 12:00:00 AM,10.9,10.9,10.6,10.8,26000,11.4,10.4,10.9,-0.1,-0.92,0,0,0,10.76,11.09,11.3,12.348,null,null,710.05
DXV,8/3/2009 12:00:00 AM,10.7,11,10.7,10.9,20240,11.5,10.5,11,-0.1,-0.91,0,0,0,10.72,11.09,11.195,12.298,null,False,35.847
DXV,7/31/2009 12:00:00 AM,10.7,11,10.7,11,56540,11.2,10.2,10.7,0.3,2.8,0,0,0,10.8,11.06,11.125,12.262,null,null,17.4075
DXV,7/30/2009 12:00:00 AM,10.5,10.7,10.5,10.7,64800,11.1,10.1,10.6,0.1,0.94,0,0,0,10.82,10.99,11.065,12.232,null,null,29.75305
DXV,7/29/2009 12:00:00 AM,10.3,10.6,10.1,10.6,79910,10.6,9.6,10.1,0.5,4.95,0,0,0,10.8,10.86,11.025,12.194,null,null,45.91452
DXV,7/28/2009 12:00:00 AM,10.4,10.5,10.1,10.1,39730,11,10,10.5,-0.4,-3.81,0,0,0,10.66,10.71,10.985,12.15,null,null,98.52177
DXV,7/27/2009 12:00:00 AM,11.1,11.1,10.5,10.5,45970,11.2,10.2,10.7,-0.2,-1.87,0,0,0,10.58,10.65,10.945,12.112,null,null,94.96439
DXV,7/24/2009 12:00:00 AM,10.7,10.7,10.7,10.7,71560,10.7,9.7,10.2,0.5,4.9,0,0,0,10.52,10.66,10.925,12.078,null,null,-63.94363
DXV,7/23/2009 12:00:00 AM,9.9,10.2,9.9,10.2,27820,10.3,9.5,9.9,0.3,3.03,0,0,0,10.42,10.62,10.875,12.024,null,null,-82.94276
DXV,7/22/2009 12:00:00 AM,10.2,10.2,9.9,9.9,4880,10.5,9.5,10,-0.1,-1,0,0,0,10.28,10.54,10.82,11.954,False,null,-80.77479
DXV,7/21/2009 12:00:00 AM,9.9,10.1,9.9,10,19290,10.3,9.5,9.9,0.1,1.01,0,0,0,10.26,10.46,10.775,11.898,null,null,-71.29768
DXV,7/20/2009 12:00:00 AM,9.7,9.9,9.7,9.9,73040,10.7,9.7,10.2,-0.3,-2.94,0,0,1000,10.14,10.36,10.725,11.842,null,null,-70.90593
DXV,7/17/2009 12:00:00 AM,10.4,10.5,10.2,10.2,15580,10.9,9.9,10.4,-0.2,-1.92,0,0,0,10.04,10.28,10.67,11.784,null,null,-35.05982
DXV,7/16/2009 12:00:00 AM,10.8,10.8,10.4,10.4,18520,11,10,10.5,-0.1,-0.95,0,0,0,10.08,10.25,10.62,11.732,null,null,-11.72783
